Date,Xmin,Ymin,Xmax,Ymax
2021-11-30,81.81818181818186,140.54495228528367,87.16577540106955,223.25046040515645
2021-12-01,88.50267379679148,209.10346559517825,93.85026737967918,242.83860706512633
2021-12-02,95.1871657754011,188.42708856521017,100.5347593582888,235.220994475138
2021-12-03,101.87165775401073,166.66248116524366,107.21925133689842,192.78001004520343
2021-12-06,108.55614973262036,173.19186338523355,113.90374331550805,192.78001004520343
2021-12-07,115.24064171122998,162.30955968525018,120.58823529411768,184.0741670852167
2021-12-08,121.92513368983961,153.60371672526367,127.27272727272731,173.19186338523355
2021-12-09,128.60962566844924,149.2507952452704,133.95721925133694,171.01540264523692
2021-12-10,135.29411764705887,147.07433450527378,140.64171122994657,164.48602042524703
2021-12-13,141.97860962566847,136.19203080529041,147.32620320855617,162.30955968525018
2021-12-14,148.6631016042781,149.2507952452704,154.0106951871658,184.0741670852167
2021-12-15,155.34759358288773,149.2507952452704,160.69518716577542,162.30955968525018
2021-12-16,162.03208556149735,151.42725598526704,167.37967914438505,164.48602042524703
2021-12-17,168.71657754010698,129.66264858530053,174.06417112299468,164.48602042524703
2021-12-20,175.4010695187166,127.4861878453039,180.7486631016043,149.2507952452704
2021-12-21,182.08556149732624,142.7214130252803,187.43315508021394,157.95663820525692
2021-12-22,188.77005347593587,120.95680562531379,194.11764705882356,149.2507952452704
2021-12-23,195.4545454545455,120.95680562531379,200.8021390374332,151.42725598526704
2021-12-24,202.13903743315512,127.4861878453039,207.48663101604282,149.2507952452704
2021-12-27,208.82352941176478,123.13326636531065,214.17112299465248,138.36849154528704
2021-12-28,215.50802139037438,120.95680562531379,220.85561497326208,140.54495228528367
2021-12-29,222.192513368984,134.0155700652938,227.5401069518717,151.42725598526704
2021-12-30,228.87700534759364,134.0155700652938,234.22459893048133,149.2507952452704
2022-01-03,235.56149732620327,131.83910932529716,240.90909090909096,149.2507952452704
2022-01-04,242.2459893048129,131.83910932529716,247.5935828877006,147.07433450527378
2022-01-05,248.93048128342252,127.4861878453039,254.27807486631022,149.2507952452704
2022-01-06,255.61497326203215,131.83910932529716,260.9625668449199,155.7801774652603
2022-01-07,262.2994652406418,140.54495228528367,267.6470588235295,153.60371672526367
2022-01-10,268.9839572192514,151.42725598526704,274.33155080213913,179.72124560522343
2022-01-11,275.66844919786104,162.30955968525018,281.01604278074876,203.66231374518657
2022-01-12,282.35294117647067,166.66248116524366,287.7005347593584,199.3093922651933
2022-01-13,289.0374331550803,164.48602042524703,294.38502673796796,175.36832412523017
2022-01-14,295.7219251336899,160.13309894525355,301.0695187165776,186.25062782521354
2022-01-17,302.40641711229955,175.36832412523017,307.7540106951872,199.3093922651933
2022-01-18,309.0909090909092,188.42708856521017,314.43850267379685,205.8387744851832
