Date,Xmin,Ymin,Xmax,Ymax
2021-11-30,81.81818181818186,522.6782210595161,87.16577540106955,573.6919555264878
2021-12-01,88.50267379679148,535.4316546762589,93.85026737967918,582.1942446043165
2021-12-02,95.1871657754011,497.1713538260301,100.5347593582888,582.1942446043165
2021-12-03,101.87165775401073,484.4179202092871,107.21925133689842,531.1805101373445
2021-12-06,108.55614973262036,458.9110529758011,113.90374331550805,526.9293655984304
2021-12-07,115.24064171122998,467.4133420536298,120.58823529411768,501.42249836494443
2021-12-08,121.92513368983961,467.4133420536298,127.27272727272731,501.42249836494443
2021-12-09,128.60962566844924,488.66906474820144,133.95721925133694,505.67364290385876
2021-12-10,135.29411764705887,484.4179202092871,140.64171122994657,509.9247874427731
2021-12-13,141.97860962566847,484.4179202092871,147.32620320855617,531.1805101373445
2021-12-14,148.6631016042781,484.4179202092871,154.0106951871658,531.1805101373445
2021-12-15,155.34759358288773,475.91563113145844,160.69518716577542,509.9247874427731
2021-12-16,162.03208556149735,471.6644865925441,167.37967914438505,492.92020928711577
2021-12-17,168.71657754010698,463.16219751471544,174.06417112299468,492.92020928711577
2021-12-20,175.4010695187166,488.66906474820144,180.7486631016043,522.6782210595161
2021-12-21,182.08556149732624,497.1713538260301,187.43315508021394,531.1805101373445
2021-12-22,188.77005347593587,522.6782210595161,194.11764705882356,543.9339437540875
2021-12-23,195.4545454545455,518.4270765206018,200.8021390374332,543.9339437540875
2021-12-24,202.13903743315512,518.4270765206018,207.48663101604282,539.6827992151732
2021-12-27,208.82352941176478,518.4270765206018,214.17112299465248,556.6873773708305
2021-12-28,215.50802139037438,505.67364290385876,220.85561497326208,548.1850882930019
2021-12-29,222.192513368984,526.9293655984304,227.5401069518717,552.4362328319162
2021-12-30,228.87700534759364,535.4316546762589,234.22459893048133,560.9385219097448
2022-01-03,235.56149732620327,539.6827992151732,240.90909090909096,569.4408109875735
2022-01-04,242.2459893048129,560.9385219097448,247.5935828877006,586.4453891432308
2022-01-05,248.93048128342252,577.9431000654022,254.27807486631022,607.7011118378025
2022-01-06,255.61497326203215,560.9385219097448,260.9625668449199,603.4499672988882
2022-01-07,262.2994652406418,552.4362328319162,267.6470588235295,594.9476782210595
2022-01-10,268.9839572192514,582.1942446043165,274.33155080213913,620.4545454545455
2022-01-11,275.66844919786104,594.9476782210595,281.01604278074876,620.4545454545455
2022-01-12,282.35294117647067,586.4453891432308,287.7005347593584,616.2034009156312
2022-01-13,289.0374331550803,535.4316546762589,294.38502673796796,599.1988227599738
2022-01-14,295.7219251336899,522.6782210595161,301.0695187165776,560.9385219097448
2022-01-17,302.40641711229955,492.92020928711577,307.7540106951872,560.9385219097448
2022-01-18,309.0909090909092,492.92020928711577,314.43850267379685,522.6782210595161
2022-01-19,315.7754010695188,420.6507521255721,321.1229946524065,522.6782210595161
2022-01-20,322.4598930481284,412.1484630477437,327.80748663101605,458.9110529758011
2022-01-21,329.14438502673806,424.90189666448646,334.49197860962573,463.16219751471544
2022-01-24,335.82887700534764,433.4041857423151,341.1764705882353,488.66906474820144
2022-01-25,342.5133689839573,437.65533028122945,347.860962566845,505.67364290385876
2022-01-26,349.1978609625669,395.14388489208636,354.54545454545456,441.9064748201438
2022-01-27,355.8823529411766,412.1484630477437,361.22994652406425,458.9110529758011
2022-01-28,362.56684491978615,386.6415958142577,367.9144385026738,441.9064748201438
2022-02-03,369.25133689839583,373.8881621975147,374.5989304812835,441.9064748201438
2022-02-04,375.9358288770054,339.87900588620005,381.2834224598931,407.89731850882936
