Date,Xmin,Ymin,Xmax,Ymax
2021-11-30,81.81818181818186,149.29779522802778,87.16577540106955,233.71337964361214
2021-12-01,88.50267379679148,188.56085774690405,93.85026737967918,239.60283902144351
2021-12-02,95.1871657754011,159.11356085774673,100.5347593582888,223.89761401389296
2021-12-03,101.87165775401073,102.1821202053759,107.21925133689842,168.92932648746591
2021-12-06,108.55614973262036,72.73482331621858,113.90374331550805,121.81365146481426
2021-12-07,115.24064171122998,74.69797644216237,120.58823529411768,104.14527333131969
2021-12-08,121.92513368983961,58.99275143461182,127.27272727272731,94.3295077016005
2021-12-09,128.60962566844924,74.69797644216237,133.95721925133694,92.36635457565671
2021-12-10,135.29411764705887,76.66112956810616,140.64171122994657,96.29266082754452
2021-12-13,141.97860962566847,66.84536393838698,147.32620320855617,92.36635457565671
2021-12-14,148.6631016042781,86.47689519782534,154.0106951871658,117.88734521292645
2021-12-15,155.34759358288773,72.73482331621858,160.69518716577542,96.29266082754452
2021-12-16,162.03208556149735,60.95590456055561,167.37967914438505,84.51374207188155
2021-12-17,168.71657754010698,33.471760797342085,174.06417112299468,70.77167019027479
2021-12-20,175.4010695187166,37.39806704922967,180.7486631016043,70.77167019027479
2021-12-21,182.08556149732624,47.21383267894885,187.43315508021394,64.88221081244319
2021-12-22,188.77005347593587,45.25067955300506,194.11764705882356,66.84536393838698
2021-12-23,195.4545454545455,53.10329205678022,200.8021390374332,68.808517064331
2021-12-24,202.13903743315512,47.21383267894885,207.48663101604282,60.95590456055561
2021-12-27,208.82352941176478,45.25067955300506,214.17112299465248,66.84536393838698
2021-12-28,215.50802139037438,29.545454545454504,220.85561497326208,70.77167019027479
2021-12-29,222.192513368984,104.14527333131969,227.5401069518717,147.33464210208376
2021-12-30,228.87700534759364,135.55572334642102,234.22459893048133,151.26094835397157
2022-01-03,235.56149732620327,131.6294170945332,240.90909090909096,153.22410147991536
2022-01-04,242.2459893048129,127.70311084264563,247.5935828877006,151.26094835397157
2022-01-05,248.93048128342252,104.14527333131969,254.27807486631022,127.70311084264563
2022-01-06,255.61497326203215,102.1821202053759,260.9625668449199,135.55572334642102
2022-01-07,262.2994652406418,108.0715795832075,267.6470588235295,139.4820295983086
2022-01-10,268.9839572192514,55.06644518272424,274.33155080213913,110.03473270915129
2022-01-11,275.66844919786104,39.36122017517346,281.01604278074876,72.73482331621858
2022-01-12,282.35294117647067,53.10329205678022,287.7005347593584,72.73482331621858
2022-01-13,289.0374331550803,39.36122017517346,294.38502673796796,72.73482331621858
2022-01-14,295.7219251336899,29.545454545454504,301.0695187165776,60.95590456055561
2022-01-17,302.40641711229955,55.06644518272424,307.7540106951872,110.03473270915129
2022-01-18,309.0909090909092,96.29266082754452,314.43850267379685,117.88734521292645
2022-01-19,315.7754010695188,74.69797644216237,321.1229946524065,121.81365146481426
2022-01-20,322.4598930481284,78.62428269404995,327.80748663101605,139.4820295983086
2022-01-21,329.14438502673806,121.81365146481426,334.49197860962573,153.22410147991536
2022-01-24,335.82887700534764,113.96103896103887,341.1764705882353,184.63455149501647
2022-01-25,342.5133689839573,163.03986710963454,347.860962566845,237.63968589549972
2022-01-26,349.1978609625669,202.3029296285108,354.54545454545456,235.67653276955593
2022-01-27,355.8823529411766,200.33977650256702,361.22994652406425,265.12382965871325
2022-01-28,362.56684491978615,210.1555421322862,367.9144385026738,245.4922983992751
2022-02-03,369.25133689839583,176.7819389912413,374.5989304812835,214.08184838417378
2022-02-04,375.9358288770054,161.07671398369052,381.2834224598931,206.22923588039862
2022-02-07,382.6203208556151,147.33464210208376,387.96791443850276,176.7819389912413
2022-02-08,389.30481283422466,137.5188764723648,394.65240641711233,166.96617336152212
