Date,Xmin,Ymin,Xmax,Ymax
2021-11-30,81.81818181818186,486.4505712866368,87.16577540106955,557.488822652757
2021-12-01,88.50267379679148,526.813214108296,93.85026737967918,560.7178340784898
2021-12-02,95.1871657754011,530.0422255340287,100.5347593582888,557.488822652757
2021-12-03,101.87165775401073,530.0422255340287,107.21925133689842,549.4162940884252
2021-12-06,108.55614973262036,536.5002483854943,113.90374331550805,555.8743169398906
2021-12-07,115.24064171122998,526.813214108296,120.58823529411768,542.9582712369597
2021-12-08,121.92513368983961,521.9696969696969,127.27272727272731,547.8017883755588
2021-12-09,128.60962566844924,526.813214108296,133.95721925133694,542.9582712369597
2021-12-10,135.29411764705887,525.1987083954297,140.64171122994657,544.5727769498261
2021-12-13,141.97860962566847,526.813214108296,147.32620320855617,551.0307998012916
2021-12-14,148.6631016042781,539.7292598112269,154.0106951871658,552.6453055141579
2021-12-15,155.34759358288773,544.5727769498261,160.69518716577542,562.3323397913562
2021-12-16,162.03208556149735,520.3551912568305,167.37967914438505,554.2598112270243
2021-12-17,168.71657754010698,509.053651266766,174.06417112299468,544.5727769498261
2021-12-20,175.4010695187166,512.2826626924987,180.7486631016043,542.9582712369597
2021-12-21,182.08556149732624,539.7292598112269,187.43315508021394,554.2598112270243
2021-12-22,188.77005347593587,536.5002483854943,194.11764705882356,563.9468455042226
2021-12-23,195.4545454545455,531.6567312468951,200.8021390374332,559.1033283656234
2021-12-24,202.13903743315512,509.053651266766,207.48663101604282,541.3437655240933
2021-12-27,208.82352941176478,496.137605563835,214.17112299465248,510.6681569796324
2021-12-28,215.50802139037438,500.98112270243416,220.85561497326208,528.4277198211624
2021-12-29,222.192513368984,509.053651266766,227.5401069518717,536.5002483854943
2021-12-30,228.87700534759364,510.6681569796324,234.22459893048133,536.5002483854943
2022-01-03,235.56149732620327,512.2826626924987,240.90909090909096,539.7292598112269
2022-01-04,242.2459893048129,531.6567312468951,247.5935828877006,549.4162940884252
2022-01-05,248.93048128342252,538.1147540983605,254.27807486631022,555.8743169398906
2022-01-06,255.61497326203215,554.2598112270243,260.9625668449199,578.4773969200198
