Date,Xmin,Ymin,Xmax,Ymax
2021-11-30,81.81818181818186,187.12121212121224,87.16577540106955,297.42424242424227
2021-12-01,88.50267379679148,263.2828282828284,93.85026737967918,302.67676767676744
2021-12-02,95.1871657754011,218.63636363636374,100.5347593582888,323.6868686868686
2021-12-03,101.87165775401073,179.24242424242425,107.21925133689842,250.15151515151524
2021-12-06,108.55614973262036,181.8686868686866,113.90374331550805,239.64646464646444
2021-12-07,115.24064171122998,155.60606060606074,120.58823529411768,202.87878787878776
2021-12-08,121.92513368983961,131.96969696969677,127.27272727272731,171.36363636363626
2021-12-09,128.60962566844924,139.84848484848476,133.95721925133694,171.36363636363626
2021-12-10,135.29411764705887,126.7171717171716,140.64171122994657,163.48484848484827
2021-12-13,141.97860962566847,100.45454545454527,147.32620320855617,163.48484848484827
2021-12-14,148.6631016042781,131.96969696969677,154.0106951871658,166.1111111111111
2021-12-15,155.34759358288773,131.96969696969677,160.69518716577542,160.8585858585859
2021-12-16,162.03208556149735,131.96969696969677,167.37967914438505,166.1111111111111
2021-12-17,168.71657754010698,110.95959595959607,174.06417112299468,160.8585858585859
2021-12-20,175.4010695187166,124.09090909090924,180.7486631016043,166.1111111111111
2021-12-21,182.08556149732624,131.96969696969677,187.43315508021394,163.48484848484827
2021-12-22,188.77005347593587,142.47474747474757,194.11764705882356,192.3737373737374
2021-12-23,195.4545454545455,155.60606060606074,200.8021390374332,192.3737373737374
2021-12-24,202.13903743315512,137.22222222222194,207.48663101604282,176.61616161616143
2021-12-27,208.82352941176478,139.84848484848476,214.17112299465248,168.73737373737345
2021-12-28,215.50802139037438,110.95959595959607,220.85561497326208,152.97979797979792
2021-12-29,222.192513368984,129.3434343434344,227.5401069518717,173.98989898989907
2021-12-30,228.87700534759364,160.8585858585859,234.22459893048133,208.13131313131294
2022-01-03,235.56149732620327,166.1111111111111,240.90909090909096,197.6262626262626
2022-01-04,242.2459893048129,181.8686868686866,247.5935828877006,210.75757575757575
2022-01-05,248.93048128342252,184.49494949494942,254.27807486631022,226.51515151515127
2022-01-06,255.61497326203215,218.63636363636374,260.9625668449199,260.6565656565656
2022-01-07,262.2994652406418,234.39393939393926,267.6470588235295,271.16161616161594
2022-01-10,268.9839572192514,229.1414141414141,274.33155080213913,268.5353535353536
2022-01-11,275.66844919786104,229.1414141414141,281.01604278074876,281.66666666666674
2022-01-12,282.35294117647067,221.2626262626261,287.7005347593584,273.78787878787875
2022-01-13,289.0374331550803,200.2525252525254,294.38502673796796,234.39393939393926
2022-01-14,295.7219251336899,213.3838383838381,301.0695187165776,271.16161616161594
2022-01-17,302.40641711229955,255.40404040404042,307.7540106951872,297.42424242424227
