Date,Xmin,Ymin,Xmax,Ymax
2021-11-30,81.81818181818186,231.37398654476453,87.16577540106955,312.10539934448855
2021-12-01,88.50267379679148,265.0120752113162,93.85026737967918,341.25840952216663
2021-12-02,95.1871657754011,286.3161980334655,100.5347593582888,324.43936518889075
2021-12-03,101.87165775401073,199.97843712264967,107.21925133689842,298.65016387786784
2021-12-06,108.55614973262036,229.13144730032775,113.90374331550805,268.37588407797136
2021-12-07,115.24064171122998,225.76763843367257,120.58823529411768,262.7695359668794
2021-12-08,121.92513368983961,219.04002070036222,127.27272727272731,248.1930308780403
2021-12-09,128.60962566844924,229.13144730032775,133.95721925133694,243.70795238916673
2021-12-10,135.29411764705887,229.13144730032775,140.64171122994657,257.16318785578744
2021-12-13,141.97860962566847,234.7377954114197,147.32620320855617,257.16318785578744
2021-12-14,148.6631016042781,257.16318785578744,154.0106951871658,284.07365878902874
2021-12-15,155.34759358288773,270.61842332240815,160.69518716577542,295.28635501121266
2021-12-16,162.03208556149735,272.86096256684493,167.37967914438505,289.6800069001207
2021-12-17,168.71657754010698,202.22097636708645,174.06417112299468,291.9225461445575
2021-12-20,175.4010695187166,261.648266344661,180.7486631016043,279.5885803001552
2021-12-21,182.08556149732624,262.7695359668794,187.43315508021394,290.8012765223391
2021-12-22,188.77005347593587,262.7695359668794,194.11764705882356,284.07365878902874
2021-12-23,195.4545454545455,269.49715370018976,200.8021390374332,281.83111954459196
2021-12-24,202.13903743315512,262.7695359668794,207.48663101604282,281.83111954459196
2021-12-27,208.82352941176478,260.5269967224426,214.17112299465248,281.83111954459196
2021-12-28,215.50802139037438,277.3460410557185,220.85561497326208,291.9225461445575
2021-12-29,222.192513368984,271.73969294462654,227.5401069518717,294.16508538899427
2021-12-30,228.87700534759364,278.4673106779369,234.22459893048133,288.5587372779023
2022-01-03,235.56149732620327,273.9822321890633,240.90909090909096,291.9225461445575
2022-01-04,242.2459893048129,279.5885803001552,247.5935828877006,289.6800069001207
2022-01-05,248.93048128342252,271.73969294462654,254.27807486631022,289.6800069001207
2022-01-06,255.61497326203215,287.4374676556839,260.9625668449199,316.5904778333621
2022-01-07,262.2994652406418,302.013972744523,267.6470588235295,314.34793858892533
2022-01-10,268.9839572192514,304.2565119889598,274.33155080213913,330.0457132999827
2022-01-11,275.66844919786104,321.07555632223557,281.01604278074876,350.22856649991377
2022-01-12,282.35294117647067,322.19682594445396,287.7005347593584,341.25840952216663
2022-01-13,289.0374331550803,318.8330170777988,294.38502673796796,340.13713989994824
2022-01-14,295.7219251336899,340.13713989994824,301.0695187165776,361.4412627220976
2022-01-17,302.40641711229955,353.59237536656894,307.7540106951872,376.0177678109367
2022-01-18,309.0909090909092,358.0774538554424,314.43850267379685,381.62411592202864
2022-01-19,315.7754010695188,370.4114196998447,321.1229946524065,396.20062101086774
2022-01-20,322.4598930481284,368.16888045540793,327.80748663101605,384.9879247886838
2022-01-21,329.14438502673806,370.4114196998447,334.49197860962573,390.5942728997758
2022-01-24,335.82887700534764,391.71554252199417,341.1764705882353,416.3834742107987
2022-01-25,342.5133689839573,408.53458685526994,347.860962566845,443.29394514404
2022-01-26,349.1978609625669,361.4412627220976,354.54545454545456,433.20251854407456
2022-01-27,355.8823529411766,408.53458685526994,361.22994652406425,435.44505778851135
2022-01-28,362.56684491978615,417.5047438330171,367.9144385026738,441.0514058996032
2022-02-03,369.25133689839583,401.8069691219596,374.5989304812835,421.98982232189064
2022-02-04,375.9358288770054,401.8069691219596,381.2834224598931,420.86855269967225
2022-02-07,382.6203208556151,397.3218906330861,387.96791443850276,415.2622045885803
2022-02-08,389.30481283422466,330.0457132999827,394.65240641711233,415.2622045885803
2022-02-09,395.98930481283435,391.71554252199417,401.336898395722,410.7771260997067
2022-02-10,402.6737967914439,384.9879247886838,408.0213903743316,408.53458685526994
2022-02-11,409.3582887700536,395.07935138864934,414.7058823529413,414.1409349663619
2022-02-14,416.0427807486632,415.2622045885803,421.39037433155084,439.9301362773848
