Date,Xmin,Ymin,Xmax,Ymax
2021-11-30,81.81818181818186,369.87917146145,87.16577540106955,392.318757192175
2021-12-01,88.50267379679148,366.1392405063292,93.85026737967918,377.3590333716917
2021-12-02,95.1871657754011,388.57882623705416,100.5347593582888,399.79861910241664
2021-12-03,101.87165775401073,384.83889528193333,107.21925133689842,399.79861910241664
2021-12-06,108.55614973262036,384.83889528193333,113.90374331550805,399.79861910241664
2021-12-07,115.24064171122998,377.3590333716917,120.58823529411768,392.318757192175
2021-12-08,121.92513368983961,373.61910241657085,127.27272727272731,403.53855005753746
2021-12-09,128.60962566844924,377.3590333716917,133.95721925133694,396.0586881472958
2021-12-10,135.29411764705887,377.3590333716917,140.64171122994657,388.57882623705416
2021-12-13,141.97860962566847,377.3590333716917,147.32620320855617,388.57882623705416
2021-12-14,148.6631016042781,388.57882623705416,154.0106951871658,388.57882623705416
2021-12-15,155.34759358288773,373.61910241657085,160.69518716577542,396.0586881472958
2021-12-16,162.03208556149735,392.318757192175,167.37967914438505,403.53855005753746
2021-12-17,168.71657754010698,373.61910241657085,174.06417112299468,396.0586881472958
2021-12-20,175.4010695187166,373.61910241657085,180.7486631016043,384.83889528193333
2021-12-21,182.08556149732624,384.83889528193333,187.43315508021394,396.0586881472958
2021-12-22,188.77005347593587,399.79861910241664,194.11764705882356,422.2382048331416
2021-12-23,195.4545454545455,29.545454545454618,200.8021390374332,399.79861910241664
2021-12-24,202.13903743315512,209.0621403912545,207.48663101604282,302.56041426927516
2021-12-27,208.82352941176478,283.860759493671,214.17112299465248,317.52013808975846
2021-12-28,215.50802139037438,268.9010356731877,220.85561497326208,306.300345224396
2021-12-29,222.192513368984,242.72151898734194,227.5401069518717,295.0805523590335
2021-12-30,228.87700534759364,257.68124280782524,234.22459893048133,287.60069044879185
2022-01-03,235.56149732620327,250.2013808975836,240.90909090909096,280.1208285385502
2022-01-04,242.2459893048129,149.22324510932128,247.5935828877006,265.1611047180669
2022-01-05,248.93048128342252,149.22324510932128,254.27807486631022,201.58227848101285
2022-01-06,255.61497326203215,145.48331415420046,260.9625668449199,186.62255466052954
2022-01-07,262.2994652406418,152.9631760644421,267.6470588235295,164.1829689298046
2022-01-10,268.9839572192514,152.9631760644421,274.33155080213913,164.1829689298046
2022-01-11,275.66844919786104,156.70310701956294,281.01604278074876,190.36248561565037
2022-01-12,282.35294117647067,179.1426927502879,287.7005347593584,261.42117376294607
2022-01-13,289.0374331550803,186.62255466052954,294.38502673796796,194.1024165707712
2022-01-14,295.7219251336899,164.1829689298046,301.0695187165776,212.80207134637533
2022-01-17,302.40641711229955,179.1426927502879,307.7540106951872,212.80207134637533
2022-01-18,309.0909090909092,194.1024165707712,314.43850267379685,209.0621403912545
2022-01-19,315.7754010695188,205.32220943613368,321.1229946524065,238.9815880322211
2022-01-20,322.4598930481284,224.0218642117378,327.80748663101605,253.94131185270442
2022-01-21,329.14438502673806,235.24165707710029,334.49197860962573,253.94131185270442
2022-01-24,335.82887700534764,253.94131185270442,341.1764705882353,272.64096662830855
2022-01-25,342.5133689839573,246.46144994246276,347.860962566845,317.52013808975846
2022-01-26,349.1978609625669,253.94131185270442,354.54545454545456,306.300345224396
2022-01-27,355.8823529411766,332.47986191024177,361.22994652406425,366.1392405063292
2022-01-28,362.56684491978615,306.300345224396,367.9144385026738,343.69965477560424
2022-02-03,369.25133689839583,283.860759493671,374.5989304812835,287.60069044879185
2022-02-04,375.9358288770054,272.64096662830855,381.2834224598931,280.1208285385502
2022-02-07,382.6203208556151,291.3406214039127,387.96791443850276,295.0805523590335
2022-02-08,389.30481283422466,291.3406214039127,394.65240641711233,310.0402761795168
2022-02-09,395.98930481283435,287.60069044879185,401.336898395722,306.300345224396
2022-02-10,402.6737967914439,310.0402761795168,408.0213903743316,347.43958573072507
2022-02-11,409.3582887700536,287.60069044879185,414.7058823529413,317.52013808975846
2022-02-14,416.0427807486632,306.300345224396,421.39037433155084,313.78020713463764
2022-02-15,422.72727272727286,280.1208285385502,428.07486631016053,317.52013808975846
2022-02-16,429.41176470588243,291.3406214039127,434.7593582887701,317.52013808975846
2022-02-17,436.0962566844921,298.82048331415433,441.4438502673798,302.56041426927516
2022-02-18,442.7807486631017,298.82048331415433,448.12834224598936,313.78020713463764
2022-02-21,449.4652406417114,287.60069044879185,454.81283422459904,313.78020713463764
2022-02-22,456.14973262032095,291.3406214039127,461.4973262032086,306.300345224396
2022-02-23,462.83422459893063,306.300345224396,468.1818181818183,328.73993095512094
2022-02-24,469.5187165775402,306.300345224396,474.8663101604279,343.69965477560424
2022-02-25,476.2032085561499,295.0805523590335,481.55080213903756,298.82048331415433
2022-02-28,482.88770053475946,302.56041426927516,488.23529411764713,306.300345224396
2022-03-02,489.57219251336903,302.56041426927516,494.9197860962567,321.2600690448793
2022-03-03,496.2566844919787,302.56041426927516,501.6042780748664,306.300345224396
2022-03-04,502.9411764705883,298.82048331415433,508.288770053476,317.52013808975846
2022-03-07,509.625668449198,332.47986191024177,514.9732620320857,373.61910241657085
2022-03-08,516.3101604278075,332.47986191024177,521.6577540106953,358.65937859608755
2022-03-10,522.9946524064171,313.78020713463764,528.3422459893048,336.2197928653626
2022-03-11,529.6791443850268,302.56041426927516,535.0267379679145,313.78020713463764
2022-03-14,536.3636363636364,306.300345224396,541.7112299465241,313.78020713463764
2022-03-15,543.0481283422461,306.300345224396,548.3957219251338,317.52013808975846
2022-03-16,549.7326203208556,298.82048331415433,555.0802139037434,317.52013808975846
2022-03-17,556.4171122994653,298.82048331415433,561.764705882353,302.56041426927516
2022-03-18,563.1016042780749,302.56041426927516,568.4491978609626,313.78020713463764
2022-03-21,569.7860962566846,313.78020713463764,575.1336898395723,328.73993095512094
2022-03-22,576.4705882352941,295.0805523590335,581.8181818181819,328.73993095512094
2022-03-23,583.1550802139038,298.82048331415433,588.5026737967916,302.56041426927516
2022-03-24,589.8395721925135,298.82048331415433,595.1871657754012,310.0402761795168
2022-03-25,596.5240641711231,302.56041426927516,601.8716577540108,306.300345224396
2022-03-28,603.2085561497328,306.300345224396,608.5561497326205,321.2600690448793
2022-03-29,609.8930481283423,298.82048331415433,615.2406417112301,321.2600690448793
2022-03-30,616.577540106952,310.0402761795168,621.9251336898398,313.78020713463764
2022-03-31,623.2620320855616,302.56041426927516,628.6096256684493,317.52013808975846
2022-04-01,629.9465240641712,306.300345224396,635.2941176470589,328.73993095512094
2022-04-04,636.6310160427809,291.3406214039127,641.9786096256686,310.0402761795168
2022-04-05,643.3155080213904,257.68124280782524,648.6631016042782,291.3406214039127
2022-04-06,650.0000000000001,265.1611047180669,655.3475935828878,287.60069044879185
2022-04-07,656.6844919786097,283.860759493671,662.0320855614974,306.300345224396
2022-04-08,663.3689839572194,276.3808975834294,668.7165775401071,302.56041426927516
2022-04-11,670.0534759358289,276.3808975834294,675.4010695187167,283.860759493671
2022-04-12,676.7379679144386,276.3808975834294,682.0855614973264,306.300345224396
2022-04-13,683.4224598930482,283.860759493671,688.7700534759359,291.3406214039127
2022-04-14,690.1069518716579,276.3808975834294,695.4545454545456,291.3406214039127
2022-04-15,696.7914438502675,276.3808975834294,702.1390374331552,291.3406214039127
2022-04-18,703.4759358288771,291.3406214039127,708.8235294117649,302.56041426927516
2022-04-19,710.1604278074867,295.0805523590335,715.5080213903744,302.56041426927516
2022-04-20,716.8449197860964,298.82048331415433,722.1925133689841,310.0402761795168
2022-04-21,723.529411764706,291.3406214039127,728.8770053475937,298.82048331415433
2022-04-22,730.2139037433157,295.0805523590335,735.5614973262034,310.0402761795168
2022-04-25,736.8983957219252,302.56041426927516,742.245989304813,317.52013808975846
2022-04-26,743.5828877005349,280.1208285385502,748.9304812834226,313.78020713463764
