Date,Xmin,Ymin,Xmax,Ymax
2021-11-30,81.81818181818186,242.9292929292929,87.16577540106955,308.5858585858586
2021-12-01,88.50267379679148,283.9646464646465,93.85026737967918,314.7411616161616
2021-12-02,95.1871657754011,277.80934343434336,100.5347593582888,312.68939393939394
2021-12-03,101.87165775401073,218.30808080808077,107.21925133689842,269.6022727272727
2021-12-06,108.55614973262036,222.4116161616161,113.90374331550805,251.13636363636357
2021-12-07,115.24064171122998,212.15277777777777,120.58823529411768,232.67045454545456
2021-12-08,121.92513368983961,201.89393939393932,127.27272727272731,238.82575757575756
2021-12-09,128.60962566844924,216.2563131313131,133.95721925133694,230.6186868686869
2021-12-10,135.29411764705887,216.2563131313131,140.64171122994657,234.72222222222223
2021-12-13,141.97860962566847,222.4116161616161,147.32620320855617,242.9292929292929
2021-12-14,148.6631016042781,234.72222222222223,154.0106951871658,255.23989898989902
2021-12-15,155.34759358288773,240.87752525252523,160.69518716577542,259.34343434343435
2021-12-16,162.03208556149735,240.87752525252523,167.37967914438505,269.6022727272727
2021-12-17,168.71657754010698,232.67045454545456,174.06417112299468,263.4469696969697
2021-12-20,175.4010695187166,240.87752525252523,180.7486631016043,259.34343434343435
2021-12-21,182.08556149732624,247.03282828282823,187.43315508021394,286.01641414141415
2021-12-22,188.77005347593587,234.72222222222223,194.11764705882356,257.2916666666667
2021-12-23,195.4545454545455,244.98106060606057,200.8021390374332,263.4469696969697
2021-12-24,202.13903743315512,247.03282828282823,207.48663101604282,265.49873737373736
2021-12-27,208.82352941176478,257.2916666666667,214.17112299465248,271.65404040404036
2021-12-28,215.50802139037438,255.23989898989902,220.85561497326208,286.01641414141415
2021-12-29,222.192513368984,271.65404040404036,227.5401069518717,288.0681818181818
2021-12-30,228.87700534759364,271.65404040404036,234.22459893048133,290.1199494949495
2022-01-03,235.56149732620327,271.65404040404036,240.90909090909096,286.01641414141415
2022-01-04,242.2459893048129,265.49873737373736,247.5935828877006,277.80934343434336
2022-01-05,248.93048128342252,255.23989898989902,254.27807486631022,267.550505050505
2022-01-06,255.61497326203215,261.395202020202,260.9625668449199,273.705808080808
2022-01-07,262.2994652406418,259.34343434343435,267.6470588235295,277.80934343434336
2022-01-10,268.9839572192514,267.550505050505,274.33155080213913,292.17171717171715
2022-01-11,275.66844919786104,271.65404040404036,281.01604278074876,308.5858585858586
2022-01-12,282.35294117647067,263.4469696969697,287.7005347593584,302.4305555555555
2022-01-13,289.0374331550803,253.18813131313124,294.38502673796796,279.86111111111114
2022-01-14,295.7219251336899,257.2916666666667,301.0695187165776,279.86111111111114
2022-01-17,302.40641711229955,275.7575757575757,307.7540106951872,302.4305555555555
2022-01-18,309.0909090909092,277.80934343434336,314.43850267379685,314.7411616161616
2022-01-19,315.7754010695188,306.53409090909093,321.1229946524065,341.4141414141414
2022-01-20,322.4598930481284,310.63762626262627,327.80748663101605,339.36237373737373
2022-01-21,329.14438502673806,318.84469696969694,334.49197860962573,343.46590909090907
2022-01-24,335.82887700534764,333.2070707070707,341.1764705882353,363.98358585858585
2022-01-25,342.5133689839573,349.62121212121207,347.860962566845,398.8636363636363
2022-01-26,349.1978609625669,386.5530303030303,354.54545454545456,398.8636363636363
2022-01-27,355.8823529411766,384.50126262626264,361.22994652406425,437.84722222222223
2022-01-28,362.56684491978615,347.5694444444444,367.9144385026738,435.79545454545456
2022-02-03,369.25133689839583,339.36237373737373,374.5989304812835,374.2424242424242
2022-02-04,375.9358288770054,308.5858585858586,381.2834224598931,370.13888888888886
2022-02-07,382.6203208556151,298.32702020202015,387.96791443850276,345.51767676767673
2022-02-08,389.30481283422466,269.6022727272727,394.65240641711233,302.4305555555555
2022-02-09,395.98930481283435,261.395202020202,401.336898395722,316.7929292929293
2022-02-10,402.6737967914439,255.23989898989902,408.0213903743316,277.80934343434336
2022-02-11,409.3582887700536,255.23989898989902,414.7058823529413,269.6022727272727
2022-02-14,416.0427807486632,265.49873737373736,421.39037433155084,292.17171717171715
2022-02-15,422.72727272727286,265.49873737373736,428.07486631016053,308.5858585858586
2022-02-16,429.41176470588243,279.86111111111114,434.7593582887701,296.2752525252525
2022-02-17,436.0962566844921,251.13636363636357,441.4438502673798,292.17171717171715
2022-02-18,442.7807486631017,236.7739898989899,448.12834224598936,300.3787878787878
2022-02-21,449.4652406417114,160.85858585858585,454.81283422459904,261.395202020202
2022-02-22,456.14973262032095,158.8068181818182,461.4973262032086,205.99747474747477
2022-02-23,462.83422459893063,173.16919191919186,468.1818181818183,195.73863636363632
2022-02-24,469.5187165775402,197.79040404040398,474.8663101604279,234.72222222222223
2022-02-25,476.2032085561499,177.2727272727272,481.55080213903756,222.4116161616161
2022-02-28,482.88770053475946,187.53156565656565,488.23529411764713,218.30808080808077
2022-03-02,489.57219251336903,222.4116161616161,494.9197860962567,244.98106060606057
2022-03-03,496.2566844919787,193.68686868686865,501.6042780748664,232.67045454545456
2022-03-04,502.9411764705883,193.68686868686865,508.288770053476,226.51515151515144
2022-03-07,509.625668449198,226.51515151515144,514.9732620320857,261.395202020202
2022-03-08,516.3101604278075,238.82575757575756,521.6577540106953,265.49873737373736
2022-03-10,522.9946524064171,214.20454545454544,528.3422459893048,242.9292929292929
2022-03-11,529.6791443850268,193.68686868686865,535.0267379679145,238.82575757575756
2022-03-14,536.3636363636364,187.53156565656565,541.7112299465241,210.1010101010101
2022-03-15,543.0481283422461,164.9621212121212,548.3957219251338,199.84217171717165
2022-03-16,549.7326203208556,160.85858585858585,555.0802139037434,183.4280303030303
2022-03-17,556.4171122994653,150.5997474747474,561.764705882353,183.4280303030303
2022-03-18,563.1016042780749,173.16919191919186,568.4491978609626,193.68686868686865
2022-03-21,569.7860962566846,169.06565656565652,575.1336898395723,189.58333333333331
2022-03-22,576.4705882352941,152.65151515151518,581.8181818181819,191.63510101010098
2022-03-23,583.1550802139038,156.75505050505052,588.5026737967916,191.63510101010098
2022-03-24,589.8395721925135,173.16919191919186,595.1871657754012,197.79040404040398
2022-03-25,596.5240641711231,169.06565656565652,601.8716577540108,195.73863636363632
2022-03-28,603.2085561497328,181.37626262626264,608.5561497326205,195.73863636363632
2022-03-29,609.8930481283423,171.1174242424242,615.2406417112301,191.63510101010098
2022-03-30,616.577540106952,167.01388888888886,621.9251336898398,189.58333333333331
2022-03-31,623.2620320855616,162.91035353535352,628.6096256684493,179.32449494949498
2022-04-01,629.9465240641712,136.23737373737367,635.2941176470589,177.2727272727272
2022-04-04,636.6310160427809,66.47727272727275,641.9786096256686,134.185606060606
2022-04-05,643.3155080213904,54.16666666666674,648.6631016042782,91.09848484848476
2022-04-06,650.0000000000001,45.95959595959607,655.3475935828878,86.99494949494942
2022-04-07,656.6844919786097,29.545454545454504,662.0320855614974,89.04671717171709
2022-04-08,663.3689839572194,66.47727272727275,668.7165775401071,119.82323232323233
2022-04-11,670.0534759358289,78.78787878787875,675.4010695187167,113.66792929292933
2022-04-12,676.7379679144386,107.51262626262633,682.0855614973264,142.39267676767673
2022-04-13,683.4224598930482,113.66792929292933,688.7700534759359,132.13383838383834
